Escherichia coli K-12 MG1655
Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
2116	hemE	b3997	16131827	1	4197716	4198780	2
2116	nfi	b3998	90111673	1	4198790	4199461	3
2116	yjaG	b3999	16131829	1	4199504	4200094	4
2117	hupA	b4000	16131830	1	4200281	4200553	1
2117	yjaH	b4001	16131831	1	4200566	4201261	2
2118	zraP	b4002	90111674	-1	4201263	4201688	1
2119	zraS	b4003	16131833	1	4201926	4203323	1
2119	zraR	b4004	16131834	1	4203320	4204645	2
2120	purH	b4006	16131836	-1	4205943	4207532	1
2120	purD	b4005	16131835	-1	4204642	4205931	2
2121	rrsE	b4007		1	4208147	4209688	1
2122	gltV	b4008		1	4209774	4209849	1
2123	rrlE	b4009		1	4210043	4212946	1
2124	rrfE	b4010		1	4213040	4213159	1
2125	yjaA	b4011	16131837	1	4213234	4213617	1
2126	yjaB	b4012	16131838	-1	4213680	4214123	1
2127	metA	b4013	16131839	1	4214280	4215209	1
2128	aceB	b4014	16131840	1	4215478	4217079	1
2128	aceA	b4015	16131841	1	4217109	4218413	2
2128	aceK	b4016	16131842	1	4218596	4220332	3
2129	arpA	b4017	16131843	-1	4220301	4222487	1
2130	iclR	b4018	90111675	-1	4222804	4223628	1
2131	metH	b4019	16131845	1	4223828	4227511	1
2132	yjbB	b4020	16131846	1	4227731	4229362	1
2133	pepE	b4021	16131847	-1	4229453	4230142	1
2134	rluF	b4022	16131848	1	4230354	4231226	1
2135	yjbD	b4023	16131849	-1	4231359	4231631	1
2136	lysC	b4024	16131850	-1	4231884	4233233	1
2137	pgi	b4025	16131851	1	4233758	4235407	1
2138	yjbE	b4026	16131852	1	4235906	4236148	1
2139	yjbF	b4027	90111676	1	4236262	4236900	1
2140	yjbG	b4028	16131854	1	4236897	4237634	1
2141	yjbH	b4029	16131855	1	4237634	4239730	1
2142	psiE	b4030	16131856	1	4240325	4240735	1
2143	xylE	b4031	16131857	-1	4240779	4242254	1
2144	malE	b4034	16131860	-1	4245229	4246419	1
2144	malF	b4033	16131859	-1	4243531	4245075	2
2144	malG	b4032	16131858	-1	4242626	4243516	3
2145	malK	b4035	16131861	1	4246784	4247899	1
2145	lamB	b4036	16131862	1	4247971	4249311	2
2146	malM	b4037	16131863	1	4249554	4250474	1
2147	yjbI	b4038		1	4250703	4252283	1
2148	ubiC	b4039	90111677	1	4252506	4253003	1
2148	ubiA	b4040	16131866	1	4253016	4253888	2
2149	plsB	b4041	90111678	-1	4254043	4256466	1
2150	dgkA	b4042	16131868	1	4256637	4257005	1
2151	lexA	b4043	16131869	1	4257115	4257723	1
2151	dinF	b4044	162135919	1	4257742	4259121	2
2152	yjbJ	b4045	16131871	1	4259237	4259446	1
2153	zur	b4046	90111679	-1	4259488	4260003	1
2154	yjbL	b4047	16131873	1	4260321	4260575	1
2154	yjbM	b4048	16131874	1	4260599	4261306	2
2155	dusA	b4049	145698340	1	4261714	4262706	1
2156	pspG	b4050	90111680	1	4262840	4263082	1
2157	qorA	b4051	16131877	-1	4263248	4264231	1
2158	dnaB	b4052	16131878	1	4264314	4265729	1
2158	alr	b4053	16131879	1	4265782	4266861	2
2159	tyrB	b4054	16131880	1	4267114	4268307	1
2160	aphA	b4055	16131881	1	4269414	4270127	1
2161	yjbQ	b4056	16131882	1	4270238	4270654	1
2161	yjbR	b4057	16131883	1	4270658	4271014	2
2162	uvrA	b4058	16131884	-1	4271049	4273871	1
2163	ssb	b4059	16131885	1	4274125	4274661	1
2164	yjcB	b4060	90111681	-1	4274760	4275041	1
2165	yjcC	b4061	16131887	1	4275471	4277057	1
2166	soxS	b4062	16131888	-1	4277060	4277383	1
2167	soxR	b4063	16131889	1	4277469	4277933	1
2168	yjcD	b4064	16131890	1	4278479	4279828	1
2169	yjcE	b4065	16131891	1	4279980	4281629	1
2170	yjcF	b4066	16131892	-1	4281783	4283075	1
2171	acs	b4069	16131895	-1	4285413	4287371	1
2171	yjcH	b4068	16131894	-1	4284899	4285213	2
2171	actP	b4067	16131893	-1	4283253	4284902	3
2172	nrfA	b4070	16131896	1	4287764	4289200	1
2173	nrfB	b4071	90111682	1	4289245	4289811	1
2174	nrfC	b4072	16131898	1	4289808	4290479	1
2174	nrfD	b4073	16131899	1	4290476	4291432	2
2174	nrfE	b4074	16131900	1	4291512	4293170	3
2174	nrfF	b4075	16131901	1	4293163	4293546	4
2174	nrfG	b4076	16131902	1	4293543	4294139	5
2175	gltP	b4077	16131903	1	4294481	4295794	1
2176	fdhF	b4079	16131905	-1	4297219	4299366	1
2176	yjcO	b4078	16131904	-1	4296436	4297125	2
2177	yjcS	b4083	90111684	-1	4304612	4306597	1
2178	rpiR	b4089	90111685	-1	4312101	4312991	1
2178	alsB	b4088	16131914	-1	4311107	4312042	2
2178	alsA	b4087	16131913	-1	4309448	4310980	3
2178	alsC	b4086	16131912	-1	4308489	4309469	4
2178	alsE	b4085	16131911	-1	4307783	4308478	5
2178	alsK	b4084	16131910	-1	4306870	4307799	6
2179	rpiB	b4090	16131916	1	4313350	4313799	1
2180	phnF	b4102	16131928	-1	4321697	4322422	1
2180	phnG	b4101	16131927	-1	4321244	4321696	2
2180	phnH	b4100	16131926	-1	4320663	4321247	3
2180	phnI	b4099	16131925	-1	4319599	4320663	4
2180	phnJ	b4098	16131924	-1	4318761	4319606	5
2180	phnK	b4097	49176459	-1	4318006	4318764	6
2180	phnL	b4096	16131922	-1	4317215	4317895	7
2180	phnM	b4095	16131921	-1	4316082	4317218	8
2180	phnN	b4094	16131920	-1	4315525	4316082	9
2180	phnO	b4093	16131919	-1	4315104	4315538	10
2180	phnP	b4092	16131918	-1	4314344	4315102	11
2181	phnE	b4104		-1	4322443	4323230	1
2182	yjdN	b4107	16131933	-1	4325298	4325741	1
2182	phnC	b4106	16131932	-1	4324377	4325165	2
2182	phnD	b4105	16131931	-1	4323336	4324352	3
2183	yjdM	b4108	16131934	-1	4326399	4326734	1
2184	yjdA	b4109	16131935	1	4327135	4329363	1
2184	yjcZ	b4110	90111687	1	4329360	4330238	2
2185	proP	b4111	16131937	1	4330502	4332004	1
2186	eptA	b4114	90111688	-1	4333947	4335590	1
2186	basR	b4113	16131939	-1	4333282	4333950	2
2186	basS	b4112	16131938	-1	4332181	4333272	3
2187	adiY	b4116	16131942	-1	4337168	4337929	1
2187	adiC	b4115	16131941	-1	4335694	4337031	2
2188	adiA	b4117	221800782	-1	4338254	4340521	1
2189	melR	b4118	16131944	-1	4340720	4341628	1
2190	melA	b4119	16131945	1	4341911	4343266	1
2190	melB	b4120	345452725	1	4343369	4344790	2
2191	yjdF	b4121	16131947	-1	4344929	4345558	1
2192	dcuB	b4123	16131949	-1	4347404	4348744	1
2192	fumB	b4122	16131948	-1	4345680	4347326	2
2193	dcuS	b4125	16131951	-1	4350031	4351662	1
2193	dcuR	b4124	16131950	-1	4349315	4350034	2
2194	yjdI	b4126	16131952	1	4351843	4352073	1
2194	yjdJ	b4127	16131953	1	4352085	4352357	2
2195	yjdK	b4128	16131954	1	4352584	4352880	1
2195	yjdO	b4559	94541131	1	4352908	4353081	2
2196	lysU	b4129	16131955	-1	4353200	4354717	1
2197	cadB	b4132	16131958	-1	4358697	4360031	1
2197	cadA	b4131	16131957	-1	4356470	4358617	2
2197	dtpC	b4130	16131956	-1	4354954	4356411	3
2198	cadC	b4133	16131959	-1	4360396	4361934	1
2199	pheU	b4134		-1	4362551	4362626	1
2200	aspA	b4139	90111690	-1	4366891	4368327	1
2200	dcuA	b4138	16131963	-1	4365472	4366773	2
2200	cutA	b4137	16131962	-1	4365018	4365356	3
2200	dsbD	b4136	16131961	-1	4363345	4365042	4
2200	yjdC	b4135	90111689	-1	4362733	4363308	5
2201	fxsA	b4140	90111691	1	4368664	4369140	1
2202	yjeH	b4141	16131966	-1	4369156	4370412	1
2203	groS	b4142	16131967	1	4370688	4370981	1
2203	groL	b4143	16131968	1	4371025	4372671	2
2204	yjeI	b4144	90111692	1	4372809	4373162	1
2205	yjeJ	b4145	16131970	-1	4373365	4374234	1
2206	epmB	b4146	16131971	-1	4374629	4375657	1
2207	efp	b4147	16131972	1	4375699	4376265	1
2207	ecnA	b4410	49176462	1	4376317	4376442	2
2208	sugE	b4148	90111693	1	4376875	4377192	1
2209	blc	b4149	16131974	-1	4377189	4377722	1
2210	frdA	b4154	16131979	-1	4380510	4382318	1
2210	frdB	b4153	16131978	-1	4379783	4380517	2
2210	frdC	b4152	16131977	-1	4379377	4379772	3
2210	frdD	b4151	16131976	-1	4379007	4379366	4
2210	ampC	b4150	16131975	-1	4377811	4378944	5
2211	epmA	b4155	90111694	1	4382643	4383620	1
2212	yjeM	b4156	90111695	1	4383839	4385341	1
2212	yjeN	b4157	16131982	1	4385393	4385707	2
2212	yjeO	b4158	16131983	1	4385704	4386018	3
2213	psd	b4160	16131985	-1	4389392	4390360	1
2213	mscM	b4159	16131984	-1	4386047	4389370	2
2214	rsgA	b4161	90111696	-1	4390457	4391509	1
2215	orn	b4162	90111697	1	4391604	4392149	1
2216	glyV	b4163		1	4392360	4392435	1
2216	glyX	b4164		1	4392472	4392547	2
2216	glyY	b4165		1	4392583	4392658	3
2217	queG	b4166	16131988	-1	4392928	4394067	1
2218	nnr	b4167	16131989	1	4394066	4395613	1
2218	tsaE	b4168	16131990	1	4395585	4396046	2
2218	amiB	b4169	16131991	1	4396065	4397402	3
2218	mutL	b4170	16131992	1	4397412	4399259	4
2218	miaA	b4171	16131993	1	4399252	4400202	5
2218	hfq	b4172	16131994	1	4400288	4400596	6
2218	hflX	b4173	16131995	1	4400672	4401952	7
2218	hflK	b4174	16131996	1	4402038	4403297	8
2218	hflC	b4175	16131997	1	4403300	4404304	9
2219	yjeT	b4176	16131998	1	4404386	4404583	1
2220	purA	b4177	16131999	1	4404687	4405985	1
2221	nsrR	b4178	16132000	1	4406190	4406615	1
2221	rnr	b4179	90111698	1	4406654	4409095	2
2221	rlmB	b4180	16132002	1	4409275	4410006	3
2221	yjfI	b4181	16132003	1	4410133	4410534	4
2221	yjfJ	b4182	16132004	1	4410553	4411251	5
2222	yjfK	b4183	16132005	1	4411302	4411961	1
2223	yjfL	b4184	16132006	1	4411979	4412377	1
2223	yjfM	b4185	16132007	1	4412387	4413025	2
2223	yjfC	b4186	16132008	1	4413028	4414191	3
2224	aidB	b4187	162135915	1	4414275	4415900	1
2225	yjfN	b4188	90111700	-1	4416017	4416292	1
2226	bsmA	b4189	90111701	-1	4416441	4416770	1
2227	yjfP	b4190	16132012	1	4416952	4417701	1
2228	ulaG	b4192	90111702	-1	4418561	4419625	1
2228	ulaR	b4191	16132013	-1	4417698	4418453	2
2229	ulaA	b4193	90111703	1	4419980	4421377	1
2229	ulaB	b4194	16132016	1	4421393	4421698	2
2229	ulaC	b4195	16132017	1	4421708	4422172	3
2229	ulaD	b4196	16132018	1	4422186	4422836	4
2229	ulaE	b4197	16132019	1	4422846	4423700	5
2229	ulaF	b4198	16132020	1	4423700	4424386	6
2230	yjfY	b4199	16132021	-1	4424516	4424791	1
2231	rpsF	b4200	296044035	1	4425118	4425513	1
2231	priB	b4201	16132023	1	4425520	4425834	2
2231	rpsR	b4202	16132024	1	4425839	4426066	3
2231	rplI	b4203	16132025	1	4426108	4426557	4
2232	yjfZ	b4204	16132026	-1	4426628	4427422	1
2233	ytfA	b4205		1	4427694	4428095	1
2234	ytfB	b4206	162135916	-1	4428079	4428717	1
2235	fklB	b4207	90111705	1	4428935	4429555	1
2236	cycA	b4208	16132030	1	4429864	4431276	1
2237	ytfE	b4209	16132031	-1	4431321	4431983	1
2238	qorB	b4211	16132033	-1	4433164	4434024	1
2238	ytfF	b4210	226524763	-1	4432091	4433056	2
2239	ytfH	b4212	90111706	1	4434113	4434493	1
2240	cpdB	b4213	16132035	-1	4434622	4436565	1
2241	cysQ	b4214	16132036	1	4436755	4437495	1
2242	ytfI	b4215	49176474	1	4437707	4438645	1
2243	ytfJ	b4216	16132038	-1	4438708	4439262	1
2244	ytfK	b4217	90111707	1	4439587	4439793	1
2245	ytfL	b4218	16132040	-1	4439872	4441215	1
2246	msrA	b4219	16132041	-1	4441538	4442176	1
2247	tamA	b4220	16132042	1	4442382	4444115	1
2247	tamB	b4221	16132043	1	4444112	4447891	2
2247	ytfP	b4222	16132044	1	4447894	4448235	3
2248	chpS	b4224	90111708	1	4448447	4448698	1
2248	chpB	b4225	16132047	1	4448692	4449042	2
2249	ppa	b4226	16132048	-1	4449122	4449652	1
2250	ytfQ	b4227	16132049	1	4449962	4450918	1
2250	ytfR	b4485	49176475	1	4451058	4452560	2
2250	ytfT	b4230	145698343	1	4452571	4453596	3
2250	yjfF	b4231	90111710	1	4453583	4454578	4
2251	fbp	b4232	16132054	-1	4454611	4455609	1
2252	mpl	b4233	16132055	1	4455785	4457158	1
2253	yjgA	b4234	16132056	-1	4457314	4457865	1
2254	pmbA	b4235	16132057	1	4457959	4459311	1
2255	cybC	b4236		1	4459490	4459855	1
2256	nrdD	b4238	16132060	-1	4460522	4462660	1
2256	nrdG	b4237	16132059	-1	4459900	4460364	2
2257	treR	b4241	16132063	-1	4466299	4467246	1
2257	treB	b4240	16132062	-1	4464759	4466180	2
2257	treC	b4239	16132061	-1	4463054	4464709	3
2258	mgtA	b4242	16132064	1	4467625	4470321	1
2259	pyrL	b4246	16132068	-1	4472399	4472533	1
2259	pyrB	b4245	16132067	-1	4471460	4472395	2
2259	pyrI	b4244	16132066	-1	4470986	4471447	3
2259	ridA	b4243	90111711	-1	4470527	4470913	4
2260	bdcA	b4249	16132071	-1	4473340	4474053	1
2260	yjgH	b4248	16132070	-1	4472814	4473209	2
2261	bdcR	b4251	90111712	1	4474124	4474717	1
2262	tabA	b4252	90111713	1	4474862	4475314	1
2263	yjgL	b4253	90111714	1	4475437	4477251	1
2264	argI	b4254	16132076	-1	4477307	4478311	1
2265	rraB	b4255	16132077	1	4478473	4478889	1
2266	yjgM	b4256	49176479	-1	4479034	4479537	1
2267	yjgN	b4257	49176480	1	4479730	4480926	1
2268	pepA	b4260	16132082	-1	4484440	4485951	1
2268	holC	b4259	16132081	-1	4483837	4484280	2
2268	valS	b4258	16132080	-1	4480982	4483837	3
2269	lptF	b4261	16132083	1	4486218	4487318	1
2269	lptG	b4262	90111715	1	4487318	4488400	2
2270	yjgR	b4263	16132085	-1	4488561	4490063	1
2271	idnD	b4267	16132089	-1	4493375	4494406	1
2271	idnO	b4266	16132088	-1	4492587	4493351	2
2271	idnT	b4265	16132087	-1	4491206	4492525	3
2271	idnR	b4264	16132086	-1	4490141	4491139	4
2272	idnK	b4268	16132090	1	4494623	4495186	1
2273	yjgB	b4269	90111716	-1	4495190	4496209	1
2274	leuX	b4270		1	4496405	4496489	1
2275	intB	b4271		1	4496675	4497940	1
2276	insC1	b4272	145698344	1	4498272	4498637	1
2276	insD1	b4273	16132094	1	4498595	4499500	2
2277	yjgZ	b4277	16132098	1	4501260	4501589	1
2278	insG	b4278	16132099	-1	4502103	4503431	1
2279	yjhB	b4279	90111718	1	4504058	4505275	1
2279	yjhC	b4280	90111719	1	4505287	4506405	2
2279	ythA	b4655	157783151	1	4506448	4506573	3
2280	yjhD	b4281		-1	4506626	4506856	1
2281	yjhE	b4282		1	4506861	4507109	1
2282	insI1	b4284	16132105	-1	4507466	4508617	1
2283	yjhV	b4286		1	4509804	4510133	1
2284	fecI	b4293	16132114	-1	4517714	4518235	1
2284	fecR	b4292	16132113	-1	4516764	4517717	2
2284	fecA	b4291	16132112	-1	4514353	4516677	3
2284	fecB	b4290	162135917	-1	4513406	4514308	4
2284	fecC	b4289	16132110	-1	4512411	4513409	5
2284	fecD	b4288	16132109	-1	4511458	4512414	6
2284	fecE	b4287	16132108	-1	4510690	4511457	7
2285	insA	b4294	16132115	1	4518527	4518802	1
2286	yjhU	b4295	90111724	-1	4519338	4520324	1
2287	sgcA	b4302	16132123	-1	4527549	4527980	1
2287	sgcE	b4301	16132122	-1	4526905	4527537	2
2287	sgcR	b4300	16132121	-1	4526106	4526888	3
2287	yjhI	b4299	16132120	-1	4525015	4525803	4
2287	yjhH	b4298	90111725	-1	4524105	4525010	5
2287	yjhG	b4297	16132118	-1	4522127	4524094	6
2287	yjhF	b4296	16132117	-1	4520671	4522020	7
2288	sgcX	b4305	90111726	-1	4530530	4531651	1
2288	sgcB	b4565	94541133	-1	4530255	4530533	2
2288	sgcC	b4304	16132125	-1	4528930	4530243	3
2288	sgcQ	b4303	16132124	-1	4528111	4528917	4
2289	yjhR	b4308		1	4534791	4536031	1
2290	nanS	b4309	16132130	-1	4536614	4537594	1
2291	nanC	b4311	90111728	-1	4538785	4539501	1
2291	nanM	b4310	90111727	-1	4537659	4538765	2
2292	fimB	b4312	16132133	1	4540957	4541559	1
2293	fimE	b4313	16132134	1	4542037	4542633	1
2294	fimA	b4314	16132135	1	4543115	4543663	1
2295	fimI	b4315	90111729	1	4543728	4544267	1
2295	fimC	b4316	49176488	1	4544304	4545029	2
2295	fimD	b4317	16132138	1	4545096	4547732	3
2295	fimF	b4318	16132139	1	4547742	4548272	4
2295	fimG	b4319	16132140	1	4548285	4548788	5
2295	fimH	b4320	16132141	1	4548808	4549710	6
2296	gntP	b4321	16132142	-1	4549953	4551296	1
2297	uxuA	b4322	16132143	1	4551636	4552820	1
2297	uxuB	b4323	16132144	1	4552901	4554361	2
2297	uxuR	b4324	16132145	1	4554576	4555349	3
2298	yjiC	b4325	49176489	-1	4555490	4556320	1
2299	iraD	b4326	90111730	1	4556993	4557385	1
2300	yjiE	b4327	16132148	-1	4557378	4558289	1
2301	yjiH	b4330	90111731	-1	4559997	4560680	1
2301	yjiG	b4329	16132150	-1	4559539	4560000	2
2301	iadA	b4328	16132149	-1	4558354	4559526	3
2302	kptA	b4331	90111732	1	4560930	4561484	1
2303	yjiJ	b4332	16132153	-1	4561497	4562675	1
2304	yjiK	b4333	145698345	-1	4562743	4563603	1
2305	yjiM	b4335	90111735	-1	4564699	4565850	1
2305	yjiL	b4334	90111734	-1	4563922	4564689	2
2306	mdtM	b4337	16132158	-1	4567287	4568519	1
2306	yjiN	b4336	16132157	-1	4565966	4567246	2
2307	yjiP	b4339		1	4568998	4569918	1
2308	yjiR	b4340	16132161	-1	4570162	4571574	1
2309	yjiS	b4341	16132162	1	4571751	4571915	1
2310	yjiT	b4342		1	4572414	4573916	1
2311	mcrB	b4346	90111737	-1	4577958	4579337	1
2311	mcrC	b4345	16132166	-1	4576912	4577958	2
2312	symE	b4347	145698346	-1	4579499	4579840	1
2313	hsdR	b4350	226524764	-1	4583249	4586761	1
2313	hsdM	b4349	16132170	-1	4581459	4583048	2
2313	hsdS	b4348	16132169	-1	4580068	4581462	3
2314	mrr	b4351	16132172	1	4586949	4587863	1
2315	yjiY	b4354	90111739	-1	4589129	4591279	1
2315	yjiX	b4353	16132174	-1	4588876	4589079	2
2315	yjiA	b4352	90111738	-1	4587909	4588865	3
2316	tsr	b4355	16132176	1	4591657	4593312	1
2317	yjjL	b4356	16132177	-1	4593361	4594722	1
2318	yjjM	b4357	49176497	-1	4594937	4595851	1
2319	yjjN	b4358	226524765	1	4595990	4597012	1
2320	opgB	b4359	90111741	-1	4597150	4599441	1
2321	yjjA	b4360	90111742	-1	4599695	4600189	1
2322	dnaT	b4362	16132183	-1	4600978	4601517	1
2322	dnaC	b4361	16132182	-1	4600238	4600975	2
2323	yjjP	b4364	90111743	-1	4602088	4602858	1
2323	yjjB	b4363	145698348	-1	4601624	4602097	2
2324	yjjQ	b4365	16132186	1	4603477	4604202	1
2324	bglJ	b4366	345452726	1	4604160	4604837	2
2325	fhuF	b4367	16132188	-1	4604875	4605663	1
2326	leuQ	b4370		-1	4606315	4606401	1
2326	leuP	b4369		-1	4606200	4606286	2
2326	leuV	b4368		-1	4606079	4606165	3
2327	rsmC	b4371	16132189	-1	4606669	4607700	1
2328	holD	b4372	16132190	1	4607803	4608216	1
2328	rimI	b4373	16132191	1	4608185	4608631	2
2328	yjjG	b4374	16132192	1	4608646	4609323	3
2328	prfC	b4375	16132193	1	4609414	4611003	4
2329	osmY	b4376	16132194	1	4611396	4612001	1
2330	yjjU	b4377	16132195	1	4612411	4613484	1
2330	yjjV	b4378	90111745	1	4613481	4614260	2
2331	yjjW	b4379	16132196	-1	4614680	4615543	1
2332	yjjI	b4380	16132197	-1	4615515	4617065	1
2333	deoC	b4381	16132198	1	4617323	4618102	1
2333	deoA	b4382	16132199	1	4618229	4619551	2
2333	deoB	b4383	16132200	1	4619603	4620826	3
2333	deoD	b4384	16132201	1	4620883	4621602	4
2334	yjjJ	b4385	16132202	1	4621769	4623100	1
2335	ytjB	b4387	16132204	-1	4624145	4624789	1
2335	lplA	b4386	16132203	-1	4623101	4624117	2
2336	serB	b4388	16132205	1	4624895	4625863	1
2336	radA	b4389	16132206	1	4625912	4627294	2
2336	nadR	b4390	90111746	1	4627315	4628547	3
2337	yjjK	b4391	16132208	-1	4628855	4630522	1
2338	slt	b4392	90111747	1	4630733	4632670	1
2338	trpR	b4393	16132210	1	4632760	4633086	2
2339	yjjX	b4394	90111748	-1	4633233	4633745	1
2340	ytjC	b4395	16132212	1	4633797	4634444	1
2341	rob	b4396	16132213	-1	4634441	4635310	1
2342	creA	b4397	16132214	1	4635521	4635994	1
2342	creB	b4398	16132215	1	4636007	4636696	2
2342	creC	b4399	16132216	1	4636696	4638120	3
2342	creD	b4400	16132217	1	4638178	4639530	4
2343	arcA	b4401	16132218	-1	4639590	4640306	1
2344	yjjY	b4402	16132219	1	4640402	4640542	1
2345	yjtD	b4403	16132220	1	4640942	4641628	1
2346	yaeP	b4406	49176004	-1	213925	214125	1
2347	csrB	b4408		-1	2924156	2924524	1
2347	yqcC	b2792	16130699	-1	2923784	2924113	2
2347	truC	b2791	16130698	-1	2923002	2923784	3
2347	yqcA	b2790	16130697	-1	2922535	2922984	4
2348	blr	b4409	49176127	1	1704551	1704676	1
2349	ecnB	b4411	49176463	1	4376553	4376699	1
2350	hokC	b4412	49175991	-1	16751	16903	1
2351	sokC	b4413		1	16952	17006	1
2352	tff	b4414		1	189712	189847	1
2352	rpsB	b0169	16128162	1	189874	190599	2
2352	tsf	b0170	16128163	1	190857	191708	3
2352	pyrH	b0171	16128164	1	191855	192580	4
2352	frr	b0172	16128165	1	192872	193429	5
2352	dxr	b0173	16128166	1	193521	194717	6
2352	ispU	b0174	16128167	1	194903	195664	7
2352	cdsA	b0175	90111095	1	195677	196534	8
2352	rseP	b0176	16128169	1	196546	197898	9
2352	bamA	b0177	16128170	1	197928	200360	10
2352	skp	b0178	16128171	1	200482	200967	11
2352	lpxD	b0179	16128172	1	200971	201996	12
2352	fabZ	b0180	16128173	1	202101	202556	13
2352	lpxA	b0181	16128174	1	202560	203348	14
2352	lpxB	b0182	16128175	1	203348	204496	15
2352	rnhB	b0183	16128176	1	204493	205089	16
2352	dnaE	b0184	16128177	1	205126	208608	17
2352	accA	b0185	16128178	1	208621	209580	18
2353	rybB	b4417		-1	887976	888054	1
2354	psrD	b4418		1	1146589	1146757	1
2354	yceD	b1088	16129051	1	1146794	1147315	2
2354	rpmF	b1089	16129052	1	1147367	1147540	3
2354	plsX	b1090	90111212	1	1147621	1148691	4
2354	fabH	b1091	16129054	1	1148759	1149712	5
2354	fabD	b1092	16129055	1	1149728	1150657	6
2354	fabG	b1093	16129056	1	1150670	1151404	7
2354	acpP	b1094	16129057	1	1151615	1151851	8
2354	fabF	b1095	16129058	1	1151939	1153180	9
2354	pabC	b1096	16129059	1	1153300	1154109	10
2354	yceG	b1097	16129060	1	1154112	1155134	11
2354	tmk	b1098	16129061	1	1155124	1155765	12
2354	holB	b1099	16129062	1	1155762	1156766	13
2354	ycfH	b1100	16129063	1	1156777	1157574	14
2355	ldrA	b4419	49176087	-1	1269168	1269275	1
2356	rdlA	b4420		1	1269323	1269389	1
2357	ldrB	b4421	49176088	-1	1269703	1269810	1
2358	rdlB	b4422		1	1269858	1269923	1
2359	ldrC	b4423	49176089	-1	1270238	1270345	1
2360	rdlC	b4424		1	1270393	1270460	1
2361	rttR	b4425		-1	1287066	1287236	1
2362	mcaS	b4426		-1	1405656	1405751	1
2363	micC	b4427		1	1437121	1437229	1
2364	hokB	b4428	49176107	-1	1491922	1492071	1
2365	sokB	b4429		1	1492119	1492174	1
2366	rydB	b4430		-1	1764713	1764780	1
2367	rprA	b4431		1	1770372	1770477	1
2368	ryeA	b4432		1	1923066	1923314	1
2369	sdsR	b4433		-1	1923164	1923284	1
2370	isrC	b4435		1	2071315	2071518	1
2370	flu	b2000	49176177	1	2071539	2074658	2
2371	sibA	b4436		1	2153309	2153451	1
2372	sibB	b4437		1	2153644	2153779	1
2373	cyaR	b4438		1	2167114	2167200	1
2374	micF	b4439		1	2313084	2313176	1
2375	ryfA	b4440		1	2653855	2654158	1
2376	glmY	b4441		-1	2691157	2691340	1
2376	glrK	b2556	90111458	-1	2689671	2691098	2
2377	micA	b4442		1	2814802	2814879	1
2378	gcvB	b4443		1	2942696	2942901	1
2379	omrA	b4444		-1	2976102	2976189	1
2380	omrB	b4445		-1	2976304	2976385	1
2381	sibD	b4447		-1	3194723	3194865	1
2382	psrO	b4449		1	3311225	3311398	1
2383	arcZ	b4450		1	3350577	3350697	1
2384	ryhB	b4451		-1	3580927	3581016	1
2385	gadY	b4452		1	3664864	3664968	1
2386	ldrD	b4453	49176368	-1	3699980	3700087	1
2387	rdlD	b4454		1	3700136	3700201	1
2388	hokA	b4455	49176371	-1	3720448	3720600	1
2389	glmZ	b4456		1	3986432	3986638	1
2390	csrC	b4457		1	4051036	4051280	1
2391	oxyS	b4458		-1	4158285	4158394	1
2392	ryjA	b4459		-1	4277927	4278066	1
2393	ygaQ	b4462		1	2786397	2788649	1
2394	yghJ	b4466	49176293	-1	3114550	3119112	1
2395	ygiQ	b4469	49176302	-1	3158927	3161146	1
2396	smf	b4473	49176336	-1	3432436	3433560	1
2396	smg	b3284	16131165	-1	3431991	3432464	2
2396	yrdD	b3283	49176335	-1	3431420	3431962	3
2396	tsaC	b3282	16131163	-1	3430843	3431415	4
2396	aroE	b3281	16131162	-1	3430020	3430838	5
2397	dgoR	b4479	49176392	-1	3874471	3875160	1
2397	dgoK	b3693	16131561	-1	3873596	3874474	2
2397	dgoA	b4477	49176391	-1	3872995	3873612	3
2397	dgoD	b4478	49176390	-1	3871850	3872998	4
2398	hdfR	b4480	49176402	-1	3947128	3947967	1
2399	wecF	b4481	49176413	1	3977525	3978604	1
2400	yigE	b4482	49176417	-1	4000292	4001056	1
2401	cpxP	b4484	49176443	1	4105820	4106320	1
2401	fieF	b3915	16131753	1	4106469	4107371	2
2402	yjiV	b4486		1	4573919	4576855	1
2403	yjdP	b4487	49176458	1	4313868	4314197	1
2404	ilvG	b4488		1	3950560	3952204	1
2405	efeU	b4490		1	1081356	1082185	1
2406	ycgH	b4491		1	1219601	1222248	1
2407	ydbA	b4492		1	1465392	1474013	1
2408	gapC	b4493		-1	1489713	1490713	1
2409	arpB	b4494		1	1803094	1804993	1
2410	yedN	b4495		-1	2011223	2012351	1
2411	yedS	b4496		1	2034051	2035243	1
2412	yeeL	b4497		-1	2052276	2053328	1
2413	gatR	b4498		-1	2169693	2171727	1
2414	yehH	b4499		1	2196474	2200269	1
2415	yfaS	b4500		-1	2329798	2334402	1
2416	torI	b4501	94541120	1	2476310	2476510	1
2417	yeiW	b4502	94541118	-1	2265041	2265295	1
2418	yafF	b4503		1	239106	239378	1
2419	insX	b4505		-1	280114	280362	1
2420	peaD	b4508		1	566376	566687	1
2421	rzoD	b4510	94541098	1	578327	578509	1
2422	kdpF	b4513	94541101	-1	728732	728821	1
2422	kdpA	b0698	16128674	-1	727059	728732	2
