Bacillus subtilis subsp. subtilis 168
Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
1436	yqjA	BSU23950	255767523	-1	2489535	2490503	1
1436	yqjB	BSU23940	16079450	-1	2488953	2489483	2
1437	artP	BSU23980	16079454	-1	2492029	2492796	1
1437	artQ	BSU23970	16079453	-1	2491289	2491948	2
1437	artR	BSU23960	16079452	-1	2490574	2491296	3
1438	yqiW	BSU23990	16079455	-1	2493064	2493501	1
1439	bmrU	BSU24000	255767524	1	2493662	2494555	1
1440	bmr	BSU24010	255767525	1	2494656	2495825	1
1441	bmrR	BSU24020	50812267	1	2495898	2496734	1
1442	ptb	BSU24090	255767528	-1	2503765	2504664	1
1442	bcd	BSU24080	16079464	-1	2502659	2503753	2
1442	buk	BSU24070	255767527	-1	2501549	2502640	3
1442	lpdV	BSU24060	255767526	-1	2500104	2501528	4
1442	bkdAA	BSU24050	16079461	-1	2499090	2500082	5
1442	bkdAB	BSU24040	16079460	-1	2498093	2499076	6
1442	bkdB	BSU24030	16079459	-1	2496796	2498070	7
1443	bkdR	BSU24100	16079466	-1	2504789	2506867	1
1444	yqzF	BSU24110	16079467	1	2507020	2507256	1
1445	mmgA	BSU24170	16079473	-1	2512861	2514042	1
1445	mmgB	BSU24160	255767531	-1	2511973	2512836	2
1445	mmgC	BSU24150	255767530	-1	2510806	2511945	3
1445	mmgD	BSU24140	16079470	-1	2509654	2510772	4
1445	prpD	BSU24130	255767529	-1	2508221	2509639	5
1445	prpB	BSU24120	16079468	-1	2507298	2508203	6
1446	yqiH	BSU24200	255767534	-1	2515614	2515907	1
1446	yqiI	BSU24190	255767533	-1	2514979	2515599	2
1446	yqiK	BSU24180	255767532	-1	2514169	2514900	3
1447	yqiG	BSU24210	16079477	1	2516440	2517558	1
1448	spo0A	BSU24220	16079478	-1	2518023	2518826	1
1449	spoIVB	BSU24230	255767535	-1	2519102	2520382	1
1450	nusB	BSU24320	255767541	-1	2529267	2529662	1
1450	folD	BSU24310	16079487	-1	2528404	2529255	2
1450	xseA	BSU24300	255767540	-1	2526920	2528266	3
1450	xseB	BSU24290	255767539	-1	2526669	2526923	4
1450	ispA	BSU24280	255767538	-1	2525789	2526679	5
1450	dxs	BSU24270	16079483	-1	2523713	2525614	6
1450	yqxC	BSU24260	255767537	-1	2522871	2523716	7
1450	ahrC	BSU24250	16079481	-1	2522324	2522773	8
1450	recN	BSU24240	255767536	-1	2520557	2522287	9
1451	accB	BSU24350	16079491	-1	2531718	2532197	1
1451	accC	BSU24340	255767543	-1	2530354	2531706	2
1451	yqhY	BSU24330	255767542	-1	2529926	2530333	3
1452	spoIIIAH	BSU24360	255767544	-1	2532353	2533009	1
1453	spoIIIAG	BSU24370	255767545	-1	2533010	2533699	1
1454	spoIIIAF	BSU24380	16079494	-1	2533692	2534312	1
1455	spoIIIAE	BSU24390	255767546	-1	2534326	2535525	1
1456	spoIIIAD	BSU24400	16079496	-1	2535544	2535945	1
1457	spoIIIAC	BSU24410	16079497	-1	2535952	2536158	1
1458	spoIIIAB	BSU24420	16079498	-1	2536181	2536696	1
1459	spoIIIAA	BSU24430	16079499	-1	2536690	2537613	1
1460	yqhV	BSU24440	16079500	-1	2537689	2537970	1
1461	yqhS	BSU24470	16079503	-1	2539755	2540201	1
1461	yqhT	BSU24460	16079502	-1	2538697	2539758	2
1461	efp	BSU24450	255767547	-1	2538115	2538672	3
1462	yqhR	BSU24480	16079504	-1	2540288	2540824	1
1463	yqhQ	BSU24490	255767548	1	2541051	2542007	1
1463	yqhP	BSU24500	16079506	1	2542047	2542442	2
1464	yqhO	BSU24510	16079507	-1	2542439	2543314	1
1465	yqhM	BSU24530	16079509	-1	2543968	2544804	1
1465	mntR	BSU24520	255767549	-1	2543440	2543868	2
1466	yqhL	BSU24540	255767550	1	2544995	2545375	1
1467	gcvT	BSU24570	255767552	-1	2548245	2549333	1
1467	gcvPA	BSU24560	255767551	-1	2546869	2548215	2
1467	gcvPB	BSU24550	16079511	-1	2545410	2546876	3
1468	yqhH	BSU24580	16079514	1	2549775	2551448	1
1469	yqhG	BSU24590	16079515	1	2551469	2552263	1
1470	sinI	BSU24600	16079516	1	2552446	2552619	1
1470	sinR	BSU24610	16079517	1	2552653	2552988	2
1471	tasA	BSU24620	16079518	-1	2553081	2553866	1
1472	yqxM	BSU24640	16079520	-1	2554486	2555247	1
1472	sipW	BSU24630	16079519	-1	2553930	2554502	2
1473	yqzG	BSU24650	16079521	1	2555519	2555845	1
1474	yqzE	BSU24660	255767553	-1	2555887	2556066	1
1475	comGA	BSU24730	16079529	-1	2559007	2560077	1
1475	comGB	BSU24720	16079528	-1	2557983	2558954	2
1475	comGC	BSU24710	16079527	-1	2557673	2557969	3
1475	comGD	BSU24700	16079526	-1	2557252	2557683	4
1475	comGE	BSU24690	16079525	-1	2556921	2557268	5
1475	comGF	BSU24680	16079524	-1	2556512	2556895	6
1475	comGG	BSU24670	16079523	-1	2556137	2556511	7
1476	yqxL	BSU24740	16079530	-1	2560489	2561442	1
1477	yqhB	BSU24750	16079531	1	2561585	2562913	1
1478	rsbRD	BSU24760	255767554	-1	2562966	2563802	1
1479	mgsR	BSU24770	255767555	-1	2564026	2564406	1
1480	yqgY	BSU24780	16079534	1	2564638	2564883	1
1481	yqgX	BSU24790	16079535	-1	2564923	2565558	1
1482	yqgW	BSU24800	16079536	1	2565715	2565888	1
1483	yqgT	BSU24830	16079539	-1	2567360	2568490	1
1483	yqgU	BSU24820	255767557	-1	2566237	2567298	2
1483	yqgV	BSU24810	255767556	-1	2565920	2566234	3
1484	glpG	BSU24870	255767560	-1	2571907	2573430	1
1484	yqgQ	BSU24860	16079542	-1	2571582	2571797	2
1484	glcK	BSU24850	255767559	-1	2570606	2571571	3
1484	yqgS	BSU24840	255767558	-1	2568573	2570489	4
1485	yqgO	BSU24880	16079544	-1	2573520	2573693	1
1486	yqgN	BSU24890	16079545	-1	2573760	2574323	1
1487	rpmG	BSU24900	255767561	-1	2574408	2574557	1
1488	yqgL	BSU24920	16079547	-1	2575717	2576187	1
1488	yqgM	BSU24910	255767562	-1	2574641	2575720	2
1489	yqzD	BSU24930	16079548	1	2576367	2576720	1
1489	yqzC	BSU24940	255767563	1	2576717	2577181	2
1490	pstS	BSU24990	16079554	-1	2580715	2581617	1
1490	pstC	BSU24980	255767565	-1	2579717	2580646	2
1490	pstA	BSU24970	255767564	-1	2578833	2579717	3
1490	pstBA	BSU24960	16079551	-1	2578003	2578812	4
1490	pstBB	BSU24950	16079550	-1	2577210	2577992	5
1491	pbpA	BSU25000	16079555	-1	2581771	2583921	1
1492	yqgE	BSU25010	255767566	-1	2584035	2585327	1
1493	sodA	BSU25020	255767567	-1	2585434	2586042	1
1494	yqgC	BSU25030	16079558	-1	2586221	2586703	1
1495	yqgB	BSU25040	255767568	1	2586813	2587580	1
1496	yqgA	BSU25050	255767569	-1	2587996	2588424	1
1497	yqfZ	BSU25060	16079561	1	2588701	2589000	1
1498	ispG	BSU25070	16079562	1	2589123	2590256	1
1499	yqfX	BSU25080	16079563	-1	2590282	2590671	1
1500	yqfW	BSU25090	16079564	1	2590804	2591385	1
1501	zur	BSU25100	255767570	-1	2591428	2591865	1
1502	yqfU	BSU25110	255767571	-1	2592003	2592884	1
1503	yqfT	BSU25120	16079567	1	2593000	2593254	1
1504	cshB	BSU25140	16079569	-1	2594184	2595500	1
1504	yqfS	BSU25130	16079568	-1	2593281	2594174	2
1505	yqfQ	BSU25150	16079570	1	2595669	2596412	1
1506	ispH	BSU25160	255767572	1	2596535	2597479	1
1507	trmK	BSU25180	16079573	-1	2598616	2599266	1
1507	yqfO	BSU25170	16079572	-1	2597502	2598623	2
1508	dnaG	BSU25210	255767574	-1	2601528	2603339	1
1508	sigA	BSU25200	255767573	-1	2600214	2601329	2
1508	cccA	BSU25190	16079574	-1	2599523	2599885	3
1509	antE	BSU25220	50812269	1	2602979	2603275	1
1510	yqxD	BSU25230	255767575	-1	2603373	2603867	1
1511	ccpN	BSU25250	16079579	-1	2604959	2605597	1
1511	yqfL	BSU25240	16079578	-1	2604121	2604933	2
1512	glyQ	BSU25270	16079581	-1	2607762	2608649	1
1512	glyS	BSU25260	255767576	-1	2605730	2607769	2
1513	yqzL	BSU25289	255767578	-1	2609750	2609893	1
1513	recO	BSU25280	255767577	-1	2608946	2609713	2
1514	cdd	BSU25300	16079584	-1	2610927	2611337	1
1514	era	BSU25290	16079583	-1	2610041	2610946	2
1515	phoH	BSU25340	255767581	-1	2614496	2615455	1
1515	yqfF	BSU25330	16079587	-1	2612282	2614417	2
1515	yqfG	BSU25320	255767580	-1	2611808	2612281	3
1515	dgkA	BSU25310	255767579	-1	2611456	2611827	4
1516	yqfD	BSU25350	255767582	-1	2615452	2616648	1
1517	yqfC	BSU25360	16079590	-1	2616667	2616948	1
1518	yqeZ	BSU25390	16079593	-1	2618466	2619779	1
1518	yqfA	BSU25380	16079592	-1	2617449	2618444	2
1518	yqfB	BSU25370	255767583	-1	2617005	2617424	3
1519	rpsU	BSU25410	16079595	-1	2620371	2620544	1
1519	yqeY	BSU25400	16079594	-1	2619910	2620356	2
1520	yqeW	BSU25420	255767584	1	2620717	2621640	1
1521	lepA	BSU25510	16079605	-1	2630910	2632748	1
1521	hemN	BSU25500	255767587	-1	2629718	2630857	2
1521	hrcA	BSU25490	16079603	-1	2628606	2629637	3
1521	grpE	BSU25480	16079602	-1	2627971	2628534	4
1521	dnaK	BSU25470	16079601	-1	2626112	2627947	5
1521	dnaJ	BSU25460	255767586	-1	2624785	2625912	6
1521	prmA	BSU25450	255767585	-1	2623825	2624760	7
1521	yqeU	BSU25440	16079598	-1	2623032	2623802	8
1521	rimO	BSU25430	16079597	-1	2621677	2623032	9
1522	yqxA	BSU25520	16079606	-1	2632882	2633220	1
1523	spoIIP	BSU25530	16079607	-1	2633237	2634442	1
1524	gpr	BSU25540	16079608	-1	2634505	2635611	1
1525	rpsT	BSU25550	255767588	1	2635815	2636081	1
1526	holA	BSU25560	16079610	-1	2636096	2637139	1
1527	yqzM	BSU25569	255767589	1	2637369	2637503	1
1528	comEA	BSU25590	16079613	-1	2640513	2641130	1
1528	comEB	BSU25580	16079612	-1	2639877	2640446	2
1528	comEC	BSU25570	16079611	-1	2637543	2639873	3
1529	comER	BSU25600	16079614	1	2641214	2642035	1
1530	yqeG	BSU25680	16079622	-1	2646594	2647112	1
1530	yqeH	BSU25670	16079621	-1	2645490	2646590	2
1530	aroE	BSU25660	255767590	-1	2644630	2645472	3
1530	yqeI	BSU25650	16079619	-1	2644346	2644636	4
1530	nadD	BSU25640	16079618	-1	2643765	2644334	5
1530	yqeK	BSU25630	16079617	-1	2643215	2643775	6
1530	yqeL	BSU25620	16079616	-1	2642841	2643197	7
1530	yqeM	BSU25610	16079615	-1	2642101	2642844	8
1531	sda	BSU25690	50812270	1	2647456	2647614	1
1532	yqeF	BSU25700	16079623	-1	2647920	2648651	1
1533	cwlH	BSU25710	16079624	-1	2648903	2649655	1
1534	yqeD	BSU25720	16079625	1	2649842	2650468	1
1535	yqeC	BSU25730	16079626	-1	2650487	2651380	1
1536	yqeB	BSU25740	255767591	1	2651632	2652354	1
1537	nucB	BSU25750	16079628	-1	2652387	2652797	1
1538	spoIVCB	BSU25760		1	2652993	2653463	1
1539	spoIVCA	BSU25770	255767592	-1	2653371	2654873	1
1540	arsR	BSU25810	16079634	-1	2657317	2657634	1
1540	yqcK	BSU25800	255767594	-1	2656816	2657256	2
1540	arsB	BSU25790	255767593	-1	2655753	2656793	3
1540	arsC	BSU25780	16079631	-1	2655322	2655741	4
1541	yqcI	BSU25820	255767595	-1	2658006	2658770	1
1542	rapE	BSU25830	255767596	1	2659213	2660340	1
1542	phrE	BSU25840	16079637	1	2660330	2660464	2
1543	yqzI	BSU25850	16079638	1	2660574	2660732	1
1544	yqcG	BSU25860	16079639	1	2661102	2662697	1
1544	yqcF	BSU25870	16079640	1	2662712	2663290	2
1545	yqxI	BSU25890	16079642	-1	2663929	2664408	1
1545	yqxJ	BSU25880	16079641	-1	2663551	2663913	2
1546	yqxG	BSU25920	16079645	-1	2665903	2666796	1
1546	yqxH	BSU25910	16079644	-1	2665436	2665858	2
1546	cwlA	BSU25900	16079643	-1	2664573	2665391	3
1547	yqbT	BSU25980	16079651	-1	2669324	2670370	1
1547	yqcA	BSU25970	255767598	-1	2668762	2669340	2
1547	yqcB	BSU25960	16079649	-1	2668493	2668765	3
1547	yqcC	BSU25950	255767597	-1	2667390	2668490	4
1547	yqcD	BSU25940	16079647	-1	2667045	2667380	5
1547	yqcE	BSU25930	16079646	-1	2666884	2667048	6
1548	yqbS	BSU25990	16079652	-1	2670363	2670788	1
1549	yqbR	BSU26000	16079653	-1	2670801	2671064	1
1550	yqbQ	BSU26010	16079654	-1	2671061	2672041	1
1551	yqbO	BSU26030	255767599	-1	2672706	2677463	1
1551	yqbP	BSU26020	16079655	-1	2672054	2672713	2
1552	yqbN	BSU26039		-1	2677466	2677657	1
1553	yqbN	BSU26040		-1	2677657	2678094	1
1554	yqdB	BSU26050	16079658	1	2678240	2678419	1
1555	yqbM	BSU26060	255767600	-1	2679142	2679585	1
1556	yqbK	BSU26075	255767601	-1	2679588	2680988	1
1557	yqaS	BSU26200	16079673	-1	2689594	2690313	1
1557	yqaT	BSU26190	16079672	-1	2688306	2689601	2
1557	yqbA	BSU26180	16079671	-1	2686770	2688302	3
1557	yqbB	BSU26170	16079670	-1	2685856	2686773	4
1557	yqbC	BSU26160	16079669	-1	2685162	2685815	5
1557	yqbD	BSU26150	255767606	-1	2684161	2685129	6
1557	yqbE	BSU26140	255767605	-1	2683207	2684142	7
1557	yqbF	BSU26130	16079666	-1	2682885	2683196	8
1557	yqbG	BSU26120	255767604	-1	2682486	2682881	9
1557	yqbH	BSU26110	16079664	-1	2682127	2682489	10
1557	yqbI	BSU26100	16079663	-1	2681627	2682130	11
1557	yqbJ	BSU26090	255767603	-1	2681177	2681614	12
1557	yqzN	BSU26089	255767602	-1	2680989	2681180	13
1558	yqaR	BSU26210	16079674	-1	2690381	2690845	1
1559	yqaQ	BSU26220	16079675	-1	2690989	2691444	1
1560	yqaP	BSU26230	16079676	1	2691642	2692571	1
1561	yqaO	BSU26240	16079677	-1	2692645	2692851	1
1562	yqaN	BSU26250	16079678	-1	2692933	2693361	1
1563	yqaL	BSU26270	255767609	-1	2694420	2695097	1
1563	yqaM	BSU26260	255767608	-1	2693597	2694457	2
1563	yqzO	BSU26259	255767607	-1	2693457	2693606	3
1564	yqaJ	BSU26290	16079682	-1	2696030	2696989	1
1564	yqaK	BSU26280	16079681	-1	2695173	2696027	2
1565	yqaI	BSU26300	16079683	-1	2697095	2697289	1
1566	yqaG	BSU26320	16079685	-1	2697673	2698242	1
1566	yqaH	BSU26310	16079684	-1	2697419	2697676	2
1567	yqaF	BSU26340	16079687	-1	2698486	2698716	1
1567	yqdA	BSU26330	16079686	-1	2698316	2698456	2
1568	yqaE	BSU26350	16079688	1	2698893	2699243	1
1569	yqaD	BSU26360	16079689	-1	2699510	2699677	1
1570	yqaC	BSU26370	16079690	-1	2700033	2700569	1
1571	yqaB	BSU26380	16079691	1	2700838	2701356	1
1572	spoIIIC	BSU26390		1	2701338	2701754	1
1573	yrkS	BSU26400	16079693	-1	2701979	2702143	1
1574	yrkP	BSU26430	16079696	-1	2704435	2705130	1
1574	yrkQ	BSU26420	16079695	-1	2703150	2704448	2
1574	yrkR	BSU26410	255767610	-1	2702688	2703104	3
1575	yrkO	BSU26440	16079697	1	2705398	2706615	1
1576	yrkN	BSU26450	16079698	1	2707127	2707684	1
1577	yrkL	BSU26470	255767611	-1	2708175	2708699	1
1578	yrkK	BSU26480	255767612	-1	2708943	2709419	1
1579	yrkH	BSU26510	255767613	-1	2711109	2712242	1
1579	yrkI	BSU26500	16079703	-1	2710848	2711075	2
1579	yrkJ	BSU26490	16079702	-1	2710002	2710787	3
1580	yrkD	BSU26550	16079708	-1	2713949	2714140	1
1580	yrkE	BSU26540	16079707	-1	2713320	2713802	2
1580	yrkF	BSU26530	16079706	-1	2712577	2713134	3
1581	yrzM	BSU26558		-1	2714231	2714548	1
1582	yrzN	BSU26559		-1	2714590	2714805	1
1583	yrkC	BSU26560	16079709	-1	2714933	2715493	1
1584	yrkB	BSU26570	16079710	-1	2715719	2715865	1
1585	bltR	BSU26580	16079711	-1	2716035	2716856	1
1586	blt	BSU26590	16079712	1	2716973	2718175	1
1587	bltD	BSU26600	16079713	1	2718344	2718802	1
1588	yrkA	BSU26610	16079714	-1	2718959	2720263	1
1589	yrdR	BSU26620	16079715	-1	2720687	2721652	1
1589	yrzO	BSU26619	255767614	-1	2720526	2720669	2
1590	yrdQ	BSU26630	16079716	1	2721778	2722644	1
1591	czcD	BSU26650	16079718	-1	2723892	2724827	1
1591	yrdP	BSU26640	16079717	-1	2722767	2723804	2
1592	yrdN	BSU26660	16079719	-1	2725114	2725503	1
1593	gltR	BSU26670	255767615	1	2725837	2726727	1
1594	azlB	BSU26720	16079725	-1	2729753	2730226	1
1594	azlC	BSU26710	16079724	-1	2728976	2729740	2
1594	azlD	BSU26700	16079723	-1	2728647	2728979	3
1594	brnQ	BSU26690	16079722	-1	2727160	2728482	4
1594	yrdK	BSU26680	255767616	-1	2726885	2727163	5
1595	yrdF	BSU26730	16079726	-1	2730560	2730835	1
1596	cypA	BSU26740	16079727	-1	2731107	2732339	1
1597	yrdD	BSU26748		-1	2732389	2732547	1
1598	yrdD	BSU26749		-1	2732547	2732747	1
1599	yrdD	BSU26750		-1	2732747	2732881	1
1600	yrdC	BSU26760	16079729	-1	2732980	2733543	1
1601	yrdB	BSU26770	16079730	-1	2733772	2734143	1
1602	yrdA	BSU26780	16079731	-1	2734953	2735456	1
1603	aadK	BSU26790	16079732	-1	2735682	2736536	1
1604	yrpB	BSU26800	16079733	1	2736915	2737958	1
1605	yrpC	BSU26810	16079734	1	2738308	2739105	1
1606	yrpD	BSU26820	16079735	1	2739486	2740193	1
1607	yrpE	BSU26830	16079736	-1	2741357	2742112	1
1608	sigZ	BSU26840	16079737	-1	2742244	2742774	1
1609	yrpG	BSU26850	255767617	1	2742909	2743889	1
1610	yraO	BSU26860	16079739	-1	2744163	2745479	1
1611	yraN	BSU26870	16079740	-1	2745594	2746463	1
1612	yraM	BSU26880	255767618	1	2746608	2747711	1
1613	csn	BSU26890	16079742	-1	2747984	2748817	1
1614	yraL	BSU26900	16079743	1	2749260	2749523	1
1615	yraK	BSU26910	255767619	1	2749660	2750475	1
1616	yraI	BSU26930	16079746	-1	2751292	2751726	1
1616	yraJ	BSU26920	255767620	-1	2750883	2751239	2
1617	yraH	BSU26940	16079747	-1	2752167	2752553	1
1618	yraG	BSU26950	16079748	1	2752802	2753047	1
1618	yraF	BSU26960	16079749	1	2753065	2753433	2
1618	adhB	BSU26970	255767621	1	2753452	2754588	3
1618	yraE	BSU26980	16079751	1	2754607	2754804	4
1618	yraD	BSU26990	16079752	1	2754820	2755119	5
1619	yraB	BSU27000	255767622	-1	2755382	2755804	1
1620	yrzP	BSU27009		1	2755987	2756181	1
1621	adhA	BSU27010	255767623	1	2756312	2757361	1
1621	yraA	BSU27020	50812271	1	2757492	2758001	2
1622	levR	BSU27080	255767624	-1	2763025	2765832	1
1622	levD	BSU27070	16079761	-1	2762395	2762835	2
1622	levE	BSU27060	16079760	-1	2761907	2762395	3
1622	levF	BSU27050	16079759	-1	2761081	2761890	4
1622	levG	BSU27040	16079758	-1	2760233	2761060	5
1622	sacC	BSU27030	16079757	-1	2758043	2760076	6
1623	aapA	BSU27090	255767625	1	2766558	2767946	1
1624	yrhP	BSU27100	16079764	-1	2768042	2768674	1
1625	yrhO	BSU27110	16079765	1	2768827	2769654	1
1626	sigV	BSU27120	16079766	1	2769850	2770350	1
1627	rsiV	BSU27130	16079767	1	2770350	2771207	1
1628	oatA	BSU27140	16079768	1	2771318	2773222	1
1629	yrhK	BSU27150	16079769	1	2773356	2773646	1
1630	bscR	BSU27170	16079771	-1	2777070	2777654	1
1630	cypB	BSU27160	16079770	-1	2773890	2777054	2
1631	yrhH	BSU27180	16079772	-1	2777877	2778419	1
1632	yrzI	BSU27190	16079773	-1	2778923	2779072	1
1633	yrhG	BSU27200	16079774	-1	2779462	2780262	1
1634	yrhF	BSU27210	16079775	-1	2780525	2780893	1
1635	yrhE	BSU27220	16079776	1	2781209	2784151	1
1635	yrhD	BSU27230	16079777	1	2784170	2784652	2
1636	yrhC	BSU27240	16079778	-1	2784688	2784918	1
1637	yrrT	BSU27280	16079782	-1	2787846	2788487	1
1637	mtn	BSU27270	16079781	-1	2787130	2787825	2
1637	mccA	BSU27260	16079780	-1	2786142	2787065	3
1637	yrhB	BSU27250	16079779	-1	2785001	2786140	4
1638	yrzA	BSU27290	16079783	1	2788680	2788883	1
1639	yrrS	BSU27300	16079784	-1	2788920	2789621	1
1640	greA	BSU27320	16079786	-1	2791494	2791967	1
1640	pbpI	BSU27310	16079785	-1	2789686	2791440	2
1641	yrrM	BSU27360	16079790	-1	2795082	2795735	1
1641	yrrN	BSU27350	16079789	-1	2794147	2795076	2
1641	yrrO	BSU27340	16079788	-1	2792860	2794128	3
1641	udk	BSU27330	16079787	-1	2792218	2792853	4
1642	yrrL	BSU27370	16079791	-1	2795887	2796969	1
1643	alaS	BSU27410	16079794	-1	2798174	2800810	1
1643	yrzL	BSU27400	50812272	-1	2797823	2798089	2
1643	yrrK	BSU27390	16079793	-1	2797399	2797815	3
1643	yrzB	BSU27380	16079792	-1	2797100	2797381	4
1644	yrrI	BSU27420	16079795	-1	2801141	2802202	1
1645	glnQ	BSU27430	16079796	1	2802358	2803086	1
1645	glnH	BSU27440	16079797	1	2803108	2803929	2
1645	glnM	BSU27450	16079798	1	2803990	2804640	3
1645	glnP	BSU27460	16079799	1	2804657	2805313	4
1646	yrzQ	BSU27468	255767626	-1	2805348	2805479	1
1647	yrzR	BSU27469	255767627	-1	2805501	2805692	1
1648	yrrB	BSU27490	16079802	-1	2808707	2809327	1
1648	yrrC	BSU27480	16079801	-1	2806286	2808682	2
1648	yrrD	BSU27470	16079800	-1	2805704	2806228	3
1649	cymR	BSU27520	255767629	-1	2811717	2812133	1
1649	iscS	BSU27510	50812274	-1	2810559	2811698	2
1649	mnmA	BSU27500	255767628	-1	2809413	2810528	3
1650	yrvN	BSU27530	16079807	1	2812336	2813601	1
1651	yrvM	BSU27540	255767630	-1	2813643	2814407	1
1652	hisS	BSU27560	16079810	-1	2816535	2817809	1
1652	aspS	BSU27550	16079809	-1	2814743	2816521	2
1653	yrzK	BSU27570	16079811	-1	2818191	2818361	1
1654	yrvJ	BSU27580	16079812	1	2818494	2820050	1
1655	yrvD	BSU27630	16079817	-1	2825846	2826169	1
1655	recJ	BSU27620	16079816	-1	2823419	2825779	2
1655	apt	BSU27610	16079815	-1	2822901	2823413	3
1655	relA	BSU27600	255767631	-1	2820529	2822733	4
1655	yrvI	BSU27590	50812276	-1	2820077	2820475	5
1656	yrvC	BSU27640	16079818	-1	2826245	2826742	1
1657	comN	BSU27660	16079819	-1	2829152	2829448	1
1657	secDF	BSU27650	16081162	-1	2826900	2829113	2
1658	spoVB	BSU27670	16079820	1	2829564	2831120	1
1659	yrbG	BSU27680	16079821	-1	2831124	2831780	1
1660	yrzE	BSU27690	16079822	1	2831915	2832367	1
1661	ruvA	BSU27740	16079826	-1	2836165	2836770	1
1661	ruvB	BSU27730	50812277	-1	2835150	2836154	2
1661	yrzS	BSU27729	255767633	-1	2834957	2835157	3
1661	queA	BSU27720	16079825	-1	2833899	2834927	4
1661	tgt	BSU27710	16079824	-1	2832727	2833872	5
1661	yajC	BSU27700	255767632	-1	2832424	2832690	6
1662	csbX	BSU27760	255767634	-1	2837469	2838776	1
1662	bofC	BSU27750	16079827	-1	2836909	2837421	2
1663	yrbE	BSU27770	16079829	-1	2838847	2839872	1
1664	yrzF	BSU27785	255767635	1	2840110	2840757	1
1665	yrzH	BSU27800	16079832	1	2841169	2841300	1
1665	yrzT	BSU27809	255767636	1	2841307	2841447	2
1666	yrbD	BSU27810	255767637	1	2841611	2843065	1
1667	yrbC	BSU27820	16079834	-1	2843106	2843828	1
1668	coxA	BSU27830	255767638	-1	2843931	2844527	1
1669	safA	BSU27840	16079836	-1	2844675	2845838	1
1670	nadB	BSU27870	16079839	-1	2847871	2849466	1
1670	nadC	BSU27860	16079838	-1	2847048	2847917	2
1670	nadA	BSU27850	16079837	-1	2845955	2847061	3
1671	nifS	BSU27880	16079840	1	2849569	2850756	1
1671	nadR	BSU27890	255767639	1	2850716	2851258	2
1672	obgE	BSU27920	16079844	-1	2852661	2853947	1
1672	pheB	BSU27910	16079843	-1	2852157	2852600	2
1672	pheA	BSU27900	16079842	-1	2851283	2852140	3
1673	spo0B	BSU27930	16079845	-1	2853981	2854559	1
1674	rplU	BSU27960	16079848	-1	2855518	2855826	1
1674	ysxB	BSU27950	255767640	-1	2855177	2855515	2
1674	rpmA	BSU27940	16079846	-1	2854880	2855164	3
1675	spoIVFA	BSU27980	16079850	-1	2856832	2857626	1
1675	spoIVFB	BSU27970	16079849	-1	2855973	2856839	2
1676	maf	BSU28050	16079857	-1	2862572	2863141	1
1676	radC	BSU28040	16079856	-1	2861840	2862535	2
1676	mreB	BSU28030	255767642	-1	2860735	2861748	3
1676	mreC	BSU28020	255767641	-1	2859832	2860704	4
1676	mreD	BSU28010	16079853	-1	2859317	2859835	5
1676	minC	BSU28000	16079852	-1	2858584	2859264	6
1676	minD	BSU27990	16079851	-1	2857776	2858582	7
1677	spoIIB	BSU28060	16079858	-1	2863294	2864292	1
1678	comC	BSU28070	255767643	-1	2864426	2865172	1
1679	valS	BSU28090	255767644	-1	2866664	2869306	1
1679	folC	BSU28080	16079860	-1	2865312	2866604	2
1680	yszA	BSU28099	255767645	1	2869754	2869945	1
1681	ysxE	BSU28100	16079862	-1	2869964	2870989	1
1682	spoVID	BSU28110	16079863	-1	2871022	2872749	1
1683	hemA	BSU28170	16079869	-1	2877766	2879133	1
1683	hemX	BSU28160	255767646	-1	2876928	2877758	2
1683	hemC	BSU28150	16079867	-1	2875951	2876895	3
1683	hemD	BSU28140	16079866	-1	2875173	2875961	4
1683	hemB	BSU28130	16079865	-1	2874202	2875176	5
1683	hemL	BSU28120	16079864	-1	2872880	2874172	6
1684	ysxD	BSU28180	255767647	1	2879363	2879860	1
1685	lonA	BSU28200	16079872	-1	2880466	2882790	1
1685	engB	BSU28190	16079871	-1	2879882	2880469	2
1686	tig	BSU28230	16079875	-1	2886315	2887589	1
1686	clpX	BSU28220	255767648	-1	2884781	2886043	2
1686	lonB	BSU28210	16079873	-1	2882971	2884629	3
1687	ysoA	BSU28240	255767649	-1	2887817	2888821	1
1688	ilvB	BSU28310	16079883	-1	2895248	2896972	1
1688	ilvH	BSU28300	255767651	-1	2894733	2895251	2
1688	ilvC	BSU28290	16079881	-1	2893681	2894709	3
1688	leuA	BSU28280	16079880	-1	2892138	2893694	4
1688	leuB	BSU28270	255767650	-1	2891020	2892117	5
1688	leuC	BSU28260	16079878	-1	2889552	2890970	6
1688	leuD	BSU28250	16079877	-1	2888940	2889539	7
1689	ysnD	BSU28320	16079884	1	2897788	2898123	1
1690	ysnE	BSU28330	16079885	1	2898292	2898747	1
1691	ysnF	BSU28340	255767652	1	2898931	2899752	1
1692	gerM	BSU28380	16079890	-1	2902002	2903102	1
1692	rph	BSU28370	16079889	-1	2901154	2901891	2
1692	ysnA	BSU28360	16079888	-1	2900545	2901141	3
1692	ysnB	BSU28350	255767653	-1	2900020	2900529	4
1693	ysmB	BSU28400	16079892	-1	2904043	2904483	1
